(1, 2, 5),5,[-213316, 10000, -21.3316]
(1, 2, 5),6,[-209196, 10000, -20.9196]
(1, 2, 5),7,[-214897, 10000, -21.4897]
(1, 2, 6),0,[0, 10000, 0.0]
(1, 2, 6),1,[-167050, 10000, -16.705]
(1, 2, 6),2,[-166612, 10000, -16.6612]
(1, 2, 6),3,[-214450, 10000, -21.445]
(1, 2, 6),4,[-163162, 10000, -16.3162]
(1, 2, 6),5,[-213474, 10000, -21.3474]
(1, 2, 6),6,[-212738, 10000, -21.2738]
(1, 2, 6),7,[-212811, 10000, -21.2811]
(1, 3, 3),0,[0, 10000, 0.0]
(1, 3, 3),1,[25245, 10000, 2.5245]
(1, 3, 3),2,[337186, 10000, 33.7186]
(1, 3, 3),3,[287171, 10000, 28.7171]
(1, 3, 3),4,[340266, 10000, 34.0266]
(1, 3, 3),5,[285207, 10000, 28.5207]
(1, 3, 3),6,[289366, 10000, 28.9366]
(1, 3, 3),7,[281906, 10000, 28.1906]
(1, 3, 4),0,[0, 10000, 0.0]
(1, 3, 4),1,[-164700, 10000, -16.47]
(1, 3, 4),2,[-162264, 10000, -16.2264]
(1, 3, 4),3,[-217557, 10000, -21.7557]
(1, 3, 4),4,[-162856, 10000, -16.2856]
(1, 3, 4),5,[-225185, 10000, -22.5185]
(1, 3, 4),6,[-212594, 10000, -21.2594]
(1, 3, 4),7,[-214268, 10000, -21.4268]
(1, 3, 5),0,[0, 10000, 0.0]
(1, 3, 5),1,[-167850, 10000, -16.785]
(1, 3, 5),2,[-165642, 10000, -16.5642]
(1, 3, 5),3,[-213447, 10000, -21.3447]
(1, 3, 5),4,[-165124, 10000, -16.5124]
(1, 3, 5),5,[-220549, 10000, -22.0549]
(1, 3, 5),6,[-210056, 10000, -21.0056]
(1, 3, 5),7,[-217419, 10000, -21.7419]
(1, 3, 6),0,[0, 10000, 0.0]
(1, 3, 6),1,[-165350, 10000, -16.535]
(1, 3, 6),2,[-160360, 10000, -16.036]
(1, 3, 6),3,[-211551, 10000, -21.1551]
(1, 3, 6),4,[-162456, 10000, -16.2456]
(1, 3, 6),5,[-225284, 10000, -22.5284]
(1, 3, 6),6,[-210978, 10000, -21.0978]
(1, 3, 6),7,[-214613, 10000, -21.4613]
(1, 4, 4),0,[0, 10000, 0.0]
(1, 4, 4),1,[25335, 10000, 2.5335]
(1, 4, 4),2,[334294, 10000, 33.4294]
(1, 4, 4),3,[282902, 10000, 28.2902]
(1, 4, 4),4,[339818, 10000, 33.9818]
(1, 4, 4),5,[282925, 10000, 28.2925]
(1, 4, 4),6,[286376, 10000, 28.6376]
(1, 4, 4),7,[291160, 10000, 29.116]
(1, 4, 5),0,[0, 10000, 0.0]
(1, 4, 5),1,[-164600, 10000, -16.46]
(1, 4, 5),2,[-163938, 10000, -16.3938]
(1, 4, 5),3,[-215903, 10000, -21.5903]
(1, 4, 5),4,[-163904, 10000, -16.3904]
(1, 4, 5),5,[-217384, 10000, -21.7384]
(1, 4, 5),6,[-215746, 10000, -21.5746]
(1, 4, 5),7,[-213409, 10000, -21.3409]
(1, 4, 6),0,[0, 10000, 0.0]
(1, 4, 6),1,[-167650, 10000, -16.765]
(1, 4, 6),2,[-167060, 10000, -16.706]
(1, 4, 6),3,[-219953, 10000, -21.9953]
(1, 4, 6),4,[-162476, 10000, -16.2476]
(1, 4, 6),5,[-219656, 10000, -21.9656]
(1, 4, 6),6,[-212808, 10000, -21.2808]
(1, 4, 6),7,[-218411, 10000, -21.8411]
(1, 5, 5),0,[0, 10000, 0.0]
(1, 5, 5),1,[24675, 10000, 2.4675]
(1, 5, 5),2,[338946, 10000, 33.8946]
(1, 5, 5),3,[286032, 10000, 28.6032]
(1, 5, 5),4,[336396, 10000, 33.6396]
(1, 5, 5),5,[281204, 10000, 28.1204]
(1, 5, 5),6,[291422, 10000, 29.1422]
(1, 5, 5),7,[282949, 10000, 28.2949]
(1, 5, 6),0,[0, 10000, 0.0]
(1, 5, 6),1,[-167400, 10000, -16.74]
(1, 5, 6),2,[-161802, 10000, -16.1802]
(1, 5, 6),3,[-220942, 10000, -22.0942]
(1, 5, 6),4,[-160774, 10000, -16.0774]
(1, 5, 6),5,[-218798, 10000, -21.8798]
(1, 5, 6),6,[-210850, 10000, -21.085]
(1, 5, 6),7,[-218002, 10000, -21.8002]
(1, 6, 6),0,[0, 10000, 0.0]
(1, 6, 6),1,[24975, 10000, 2.4975]
(1, 6, 6),2,[337476, 10000, 33.7476]
(1, 6, 6),3,[282467, 10000, 28.2467]
(1, 6, 6),4,[337806, 10000, 33.7806]
(1, 6, 6),5,[281210, 10000, 28.121]
(1, 6, 6),6,[288236, 10000, 28.8236]
(1, 6, 6),7,[279117, 10000, 27.9117]
(2, 2, 2),0,[0, 10000, 0.0]
(2, 2, 2),1,[-125070, 10000, -12.507]
(2, 2, 2),2,[-125820, 10000, -12.582]
(2, 2, 2),3,[131858, 10000, 13.1858]
(2, 2, 2),4,[-125220, 10000, -12.522]
(2, 2, 2),5,[131967, 10000, 13.1967]
(2, 2, 2),6,[135195, 10000, 13.5195]
(2, 2, 2),7,[132529, 10000, 13.2529]
(2, 2, 3),0,[0, 10000, 0.0]
(2, 2, 3),1,[333600, 10000, 33.36]
(2, 2, 3),2,[335000, 10000, 33.5]
(2, 2, 3),3,[283999, 10000, 28.3999]
(2, 2, 3),4,[24930, 10000, 2.493]
(2, 2, 3),5,[283101, 10000, 28.3101]
(2, 2, 3),6,[284026, 10000, 28.4026]
(2, 2, 3),7,[283687, 10000, 28.3687]
(2, 2, 4),0,[0, 10000, 0.0]
(2, 2, 4),1,[333450, 10000, 33.345]
(2, 2, 4),2,[338450, 10000, 33.845]
(2, 2, 4),3,[280691, 10000, 28.0691]
(2, 2, 4),4,[24465, 10000, 2.4465]
(2, 2, 4),5,[282628, 10000, 28.2628]
(2, 2, 4),6,[285037, 10000, 28.5037]
(2, 2, 4),7,[282066, 10000, 28.2066]
(2, 2, 5),0,[0, 10000, 0.0]
(2, 2, 5),1,[331800, 10000, 33.18]
(2, 2, 5),2,[329850, 10000, 32.985]
(2, 2, 5),3,[286734, 10000, 28.6734]
(2, 2, 5),4,[26160, 10000, 2.616]
(2, 2, 5),5,[280289, 10000, 28.0289]
(2, 2, 5),6,[284518, 10000, 28.4518]
(2, 2, 5),7,[282422, 10000, 28.2422]
(2, 2, 6),0,[0, 10000, 0.0]
(2, 2, 6),1,[332200, 10000, 33.22]
(2, 2, 6),2,[336350, 10000, 33.635]
(2, 2, 6),3,[278871, 10000, 27.8871]
(2, 2, 6),4,[25725, 10000, 2.5725]
(2, 2, 6),5,[282244, 10000, 28.2244]
(2, 2, 6),6,[286915, 10000, 28.6915]
(2, 2, 6),7,[283979, 10000, 28.3979]
(2, 3, 3),0,[0, 10000, 0.0]
(2, 3, 3),1,[24930, 10000, 2.493]
(2, 3, 3),2,[338400, 10000, 33.84]
(2, 3, 3),3,[278635, 10000, 27.8635]
(2, 3, 3),4,[333000, 10000, 33.3]
(2, 3, 3),5,[283739, 10000, 28.3739]
(2, 3, 3),6,[279038, 10000, 27.9038]
(2, 3, 3),7,[282645, 10000, 28.2645]
(2, 3, 4),0,[0, 10000, 0.0]
(2, 3, 4),1,[-165100, 10000, -16.51]
(2, 3, 4),2,[-166600, 10000, -16.66]
(2, 3, 4),3,[-215642, 10000, -21.5642]
(2, 3, 4),4,[-170450, 10000, -17.045]
(2, 3, 4),5,[-217670, 10000, -21.767]
(2, 3, 4),6,[-220337, 10000, -22.0337]
(2, 3, 4),7,[-218063, 10000, -21.8063]
(2, 3, 5),0,[0, 10000, 0.0]
(2, 3, 5),1,[-166750, 10000, -16.675]
(2, 3, 5),2,[-165050, 10000, -16.505]
(2, 3, 5),3,[-217078, 10000, -21.7078]
(2, 3, 5),4,[-162650, 10000, -16.265]
(2, 3, 5),5,[-213850, 10000, -21.385]
(2, 3, 5),6,[-217076, 10000, -21.7076]
(2, 3, 5),7,[-215112, 10000, -21.5112]
(2, 3, 6),0,[0, 10000, 0.0]
(2, 3, 6),1,[-164750, 10000, -16.475]
(2, 3, 6),2,[-168400, 10000, -16.84]
(2, 3, 6),3,[-213320, 10000, -21.332]
(2, 3, 6),4,[-165700, 10000, -16.57]
(2, 3, 6),5,[-221620, 10000, -22.162]
(2, 3, 6),6,[-213844, 10000, -21.3844]
(2, 3, 6),7,[-216017, 10000, -21.6017]
(2, 4, 4),0,[0, 10000, 0.0]
(2, 4, 4),1,[25230, 10000, 2.523]
(2, 4, 4),2,[332450, 10000, 33.245]
(2, 4, 4),3,[276944, 10000, 27.6944]
(2, 4, 4),4,[335300, 10000, 33.53]
(2, 4, 4),5,[285587, 10000, 28.5587]
(2, 4, 4),6,[287935, 10000, 28.7935]
(2, 4, 4),7,[284671, 10000, 28.4671]
(2, 4, 5),0,[0, 10000, 0.0]
(2, 4, 5),1,[-167950, 10000, -16.795]
(2, 4, 5),2,[-166050, 10000, -16.605]
(2, 4, 5),3,[-216636, 10000, -21.6636]
(2, 4, 5),4,[-168550, 10000, -16.855]
(2, 4, 5),5,[-215109, 10000, -21.5109]
(2, 4, 5),6,[-218511, 10000, -21.8511]
(2, 4, 5),7,[-218159, 10000, -21.8159]
(2, 4, 6),0,[0, 10000, 0.0]
(2, 4, 6),1,[-168500, 10000, -16.85]
(2, 4, 6),2,[-166250, 10000, -16.625]
(2, 4, 6),3,[-216348, 10000, -21.6348]
(2, 4, 6),4,[-162400, 10000, -16.24]
(2, 4, 6),5,[-218726, 10000, -21.8726]
(2, 4, 6),6,[-214173, 10000, -21.4173]
(2, 4, 6),7,[-217147, 10000, -21.7147]
(2, 5, 5),0,[0, 10000, 0.0]
(2, 5, 5),1,[25020, 10000, 2.502]
(2, 5, 5),2,[337700, 10000, 33.77]
(2, 5, 5),3,[281269, 10000, 28.1269]
(2, 5, 5),4,[330250, 10000, 33.025]
(2, 5, 5),5,[283499, 10000, 28.3499]
(2, 5, 5),6,[285599, 10000, 28.5599]
(2, 5, 5),7,[281992, 10000, 28.1992]
(2, 5, 6),0,[0, 10000, 0.0]
(2, 5, 6),1,[-167400, 10000, -16.74]
(2, 5, 6),2,[-168100, 10000, -16.81]
(2, 5, 6),3,[-222568, 10000, -22.2568]
(2, 5, 6),4,[-167350, 10000, -16.735]
(2, 5, 6),5,[-222307, 10000, -22.2307]
(2, 5, 6),6,[-218217, 10000, -21.8217]
(2, 5, 6),7,[-218211, 10000, -21.8211]
(2, 6, 6),0,[0, 10000, 0.0]
(2, 6, 6),1,[23775, 10000, 2.3775]
(2, 6, 6),2,[332350, 10000, 33.235]
(2, 6, 6),3,[281487, 10000, 28.1487]
(2, 6, 6),4,[332150, 10000, 33.215]
(2, 6, 6),5,[283221, 10000, 28.3221]
(2, 6, 6),6,[286435, 10000, 28.6435]
(2, 6, 6),7,[282204, 10000, 28.2204]
(3, 3, 3),0,[0, 10000, 0.0]
(3, 3, 3),1,[-125310, 10000, -12.531]
(3, 3, 3),2,[-125820, 10000, -12.582]
(3, 3, 3),3,[133004, 10000, 13.3004]
(3, 3, 3),4,[-125490, 10000, -12.549]
(3, 3, 3),5,[132951, 10000, 13.2951]
(3, 3, 3),6,[131672, 10000, 13.1672]
(3, 3, 3),7,[135194, 10000, 13.5194]
(3, 3, 4),0,[0, 10000, 0.0]
(3, 3, 4),1,[332950, 10000, 33.295]
(3, 3, 4),2,[334550, 10000, 33.455]
(3, 3, 4),3,[284427, 10000, 28.4427]
(3, 3, 4),4,[26250, 10000, 2.625]
(3, 3, 4),5,[284205, 10000, 28.4205]
(3, 3, 4),6,[278651, 10000, 27.8651]
(3, 3, 4),7,[287443, 10000, 28.7443]
(3, 3, 5),0,[0, 10000, 0.0]
(3, 3, 5),1,[337500, 10000, 33.75]
(3, 3, 5),2,[334900, 10000, 33.49]
(3, 3, 5),3,[284876, 10000, 28.4876]
(3, 3, 5),4,[24840, 10000, 2.484]
(3, 3, 5),5,[284860, 10000, 28.486]
(3, 3, 5),6,[285421, 10000, 28.5421]
(3, 3, 5),7,[283047, 10000, 28.3047]
(3, 3, 6),0,[0, 10000, 0.0]
(3, 3, 6),1,[335000, 10000, 33.5]
(3, 3, 6),2,[334200, 10000, 33.42]
(3, 3, 6),3,[286624, 10000, 28.6624]
(3, 3, 6),4,[24810, 10000, 2.481]
(3, 3, 6),5,[282686, 10000, 28.2686]
(3, 3, 6),6,[284079, 10000, 28.4079]
(3, 3, 6),7,[287148, 10000, 28.7148]
(3, 4, 4),0,[0, 10000, 0.0]
(3, 4, 4),1,[24975, 10000, 2.4975]
(3, 4, 4),2,[329950, 10000, 32.995]
(3, 4, 4),3,[281011, 10000, 28.1011]
(3, 4, 4),4,[333200, 10000, 33.32]
(3, 4, 4),5,[282959, 10000, 28.2959]
(3, 4, 4),6,[284505, 10000, 28.4505]
(3, 4, 4),7,[284289, 10000, 28.4289]
(3, 4, 5),0,[0, 10000, 0.0]
(3, 4, 5),1,[-165550, 10000, -16.555]
(3, 4, 5),2,[-162000, 10000, -16.2]
(3, 4, 5),3,[-217789, 10000, -21.7789]
(3, 4, 5),4,[-164950, 10000, -16.495]
(3, 4, 5),5,[-216854, 10000, -21.6854]
(3, 4, 5),6,[-218713, 10000, -21.8713]
(3, 4, 5),7,[-219033, 10000, -21.9033]
(3, 4, 6),0,[0, 10000, 0.0]
(3, 4, 6),1,[-167650, 10000, -16.765]
(3, 4, 6),2,[-166850, 10000, -16.685]
(3, 4, 6),3,[-215620, 10000, -21.562]
(3, 4, 6),4,[-169150, 10000, -16.915]
(3, 4, 6),5,[-212753, 10000, -21.2753]
(3, 4, 6),6,[-216568, 10000, -21.6568]
(3, 4, 6),7,[-213816, 10000, -21.3816]
(3, 5, 5),0,[0, 10000, 0.0]
(3, 5, 5),1,[25605, 10000, 2.5605]
(3, 5, 5),2,[332800, 10000, 33.28]
(3, 5, 5),3,[283102, 10000, 28.3102]
(3, 5, 5),4,[333000, 10000, 33.3]
(3, 5, 5),5,[281443, 10000, 28.1443]
(3, 5, 5),6,[279806, 10000, 27.9806]
(3, 5, 5),7,[281201, 10000, 28.1201]
(3, 5, 6),0,[0, 10000, 0.0]
(3, 5, 6),1,[-171350, 10000, -17.135]
(3, 5, 6),2,[-164000, 10000, -16.4]
(3, 5, 6),3,[-221208, 10000, -22.1208]
(3, 5, 6),4,[-165250, 10000, -16.525]
(3, 5, 6),5,[-221133, 10000, -22.1133]
(3, 5, 6),6,[-220513, 10000, -22.0513]
(3, 5, 6),7,[-218754, 10000, -21.8754]
(3, 6, 6),0,[0, 10000, 0.0]
(3, 6, 6),1,[24315, 10000, 2.4315]
(3, 6, 6),2,[333000, 10000, 33.3]
(3, 6, 6),3,[281617, 10000, 28.1617]
(3, 6, 6),4,[331100, 10000, 33.11]
(3, 6, 6),5,[282150, 10000, 28.215]
(3, 6, 6),6,[282681, 10000, 28.2681]
(3, 6, 6),7,[282915, 10000, 28.2915]
(4, 4, 4),0,[0, 10000, 0.0]
(4, 4, 4),1,[-125025, 10000, -12.5025]
(4, 4, 4),2,[-125505, 10000, -12.5505]
(4, 4, 4),3,[133207, 10000, 13.3207]
(4, 4, 4),4,[-124935, 10000, -12.4935]
(4, 4, 4),5,[130456, 10000, 13.0456]
(4, 4, 4),6,[132289, 10000, 13.2289]
(4, 4, 4),7,[137180, 10000, 13.718]
(4, 4, 5),0,[0, 10000, 0.0]
(4, 4, 5),1,[333050, 10000, 33.305]
(4, 4, 5),2,[331150, 10000, 33.115]
(4, 4, 5),3,[282712, 10000, 28.2712]
(4, 4, 5),4,[24765, 10000, 2.4765]
(4, 4, 5),5,[281232, 10000, 28.1232]
(4, 4, 5),6,[278964, 10000, 27.8964]
(4, 4, 5),7,[278129, 10000, 27.8129]
(4, 4, 6),0,[0, 10000, 0.0]
(4, 4, 6),1,[334150, 10000, 33.415]
(4, 4, 6),2,[336400, 10000, 33.64]
(4, 4, 6),3,[281760, 10000, 28.176]
(4, 4, 6),4,[24750, 10000, 2.475]
(4, 4, 6),5,[281909, 10000, 28.1909]
(4, 4, 6),6,[279305, 10000, 27.9305]
(4, 4, 6),7,[283655, 10000, 28.3655]
(4, 5, 5),0,[0, 10000, 0.0]
(4, 5, 5),1,[24840, 10000, 2.484]
(4, 5, 5),2,[332450, 10000, 33.245]
(4, 5, 5),3,[282282, 10000, 28.2282]
(4, 5, 5),4,[334000, 10000, 33.4]
(4, 5, 5),5,[280837, 10000, 28.0837]
(4, 5, 5),6,[282366, 10000, 28.2366]
(4, 5, 5),7,[281601, 10000, 28.1601]
(4, 5, 6),0,[0, 10000, 0.0]
(4, 5, 6),1,[-167150, 10000, -16.715]
(4, 5, 6),2,[-160650, 10000, -16.065]
(4, 5, 6),3,[-218058, 10000, -21.8058]
(4, 5, 6),4,[-164500, 10000, -16.45]
(4, 5, 6),5,[-217918, 10000, -21.7918]
(4, 5, 6),6,[-218075, 10000, -21.8075]
(4, 5, 6),7,[-218215, 10000, -21.8215]
(4, 6, 6),0,[0, 10000, 0.0]
(4, 6, 6),1,[25125, 10000, 2.5125]
(4, 6, 6),2,[332800, 10000, 33.28]
(4, 6, 6),3,[283947, 10000, 28.3947]
(4, 6, 6),4,[335050, 10000, 33.505]
(4, 6, 6),5,[284077, 10000, 28.4077]
(4, 6, 6),6,[281681, 10000, 28.1681]
(4, 6, 6),7,[284139, 10000, 28.4139]
(5, 5, 5),0,[0, 10000, 0.0]
(5, 5, 5),1,[-124815, 10000, -12.4815]
(5, 5, 5),2,[-124965, 10000, -12.4965]
(5, 5, 5),3,[133685, 10000, 13.3685]
(5, 5, 5),4,[-124545, 10000, -12.4545]
(5, 5, 5),5,[132407, 10000, 13.2407]
(5, 5, 5),6,[133573, 10000, 13.3573]
(5, 5, 5),7,[130016, 10000, 13.0016]
(5, 5, 6),0,[0, 10000, 0.0]
(5, 5, 6),1,[333950, 10000, 33.395]
(5, 5, 6),2,[331650, 10000, 33.165]
(5, 5, 6),3,[282259, 10000, 28.2259]
(5, 5, 6),4,[26115, 10000, 2.6115]
(5, 5, 6),5,[283143, 10000, 28.3143]
(5, 5, 6),6,[287975, 10000, 28.7975]
(5, 5, 6),7,[284282, 10000, 28.4282]
(5, 6, 6),0,[0, 10000, 0.0]
(5, 6, 6),1,[24990, 10000, 2.499]
(5, 6, 6),2,[335350, 10000, 33.535]
(5, 6, 6),3,[281071, 10000, 28.1071]
(5, 6, 6),4,[338300, 10000, 33.83]
(5, 6, 6),5,[282408, 10000, 28.2408]
(5, 6, 6),6,[280301, 10000, 28.0301]
(5, 6, 6),7,[282439, 10000, 28.2439]
(6, 6, 6),0,[0, 10000, 0.0]
(6, 6, 6),1,[-124875, 10000, -12.4875]
(6, 6, 6),2,[-125460, 10000, -12.546]
(6, 6, 6),3,[132131, 10000, 13.2131]
(6, 6, 6),4,[-125055, 10000, -12.5055]
(6, 6, 6),5,[133086, 10000, 13.3086]
(6, 6, 6),6,[134536, 10000, 13.4536]
(6, 6, 6),7,[135402, 10000, 13.5402]
