(1, 1, 1, 1, 5),23,[-352655, 10000, -35.2655]
(1, 1, 1, 1, 5),24,[-153340, 10000, -15.334]
(1, 1, 1, 1, 5),25,[-295036, 10000, -29.5036]
(1, 1, 1, 1, 5),26,[-295331, 10000, -29.5331]
(1, 1, 1, 1, 5),27,[-350988, 10000, -35.0988]
(1, 1, 1, 1, 5),28,[-297387, 10000, -29.7387]
(1, 1, 1, 1, 5),29,[-349330, 10000, -34.933]
(1, 1, 1, 1, 5),30,[-348990, 10000, -34.899]
(1, 1, 1, 1, 5),31,[-359648, 10000, -35.9648]
(1, 1, 1, 1, 6),0,[0, 10000, 0.0]
(1, 1, 1, 1, 6),1,[-183460, 10000, -18.346]
(1, 1, 1, 1, 6),2,[-183660, 10000, -18.366]
(1, 1, 1, 1, 6),3,[-324020, 10000, -32.402]
(1, 1, 1, 1, 6),4,[-181205, 10000, -18.1205]
(1, 1, 1, 1, 6),5,[-327538, 10000, -32.7538]
(1, 1, 1, 1, 6),6,[-326454, 10000, -32.6454]
(1, 1, 1, 1, 6),7,[-367371, 10000, -36.7371]
(1, 1, 1, 1, 6),8,[-182675, 10000, -18.2675]
(1, 1, 1, 1, 6),9,[-326990, 10000, -32.699]
(1, 1, 1, 1, 6),10,[-327144, 10000, -32.7144]
(1, 1, 1, 1, 6),11,[-366053, 10000, -36.6053]
(1, 1, 1, 1, 6),12,[-324892, 10000, -32.4892]
(1, 1, 1, 1, 6),13,[-368060, 10000, -36.806]
(1, 1, 1, 1, 6),14,[-368407, 10000, -36.8407]
(1, 1, 1, 1, 6),15,[-367685, 10000, -36.7685]
(1, 1, 1, 1, 6),16,[-8160, 10000, -0.816]
(1, 1, 1, 1, 6),17,[-152640, 10000, -15.264]
(1, 1, 1, 1, 6),18,[-155065, 10000, -15.5065]
(1, 1, 1, 1, 6),19,[-296656, 10000, -29.6656]
(1, 1, 1, 1, 6),20,[-155440, 10000, -15.544]
(1, 1, 1, 1, 6),21,[-296583, 10000, -29.6583]
(1, 1, 1, 1, 6),22,[-296493, 10000, -29.6493]
(1, 1, 1, 1, 6),23,[-351290, 10000, -35.129]
(1, 1, 1, 1, 6),24,[-154890, 10000, -15.489]
(1, 1, 1, 1, 6),25,[-299045, 10000, -29.9045]
(1, 1, 1, 1, 6),26,[-298378, 10000, -29.8378]
(1, 1, 1, 1, 6),27,[-347863, 10000, -34.7863]
(1, 1, 1, 1, 6),28,[-296917, 10000, -29.6917]
(1, 1, 1, 1, 6),29,[-350664, 10000, -35.0664]
(1, 1, 1, 1, 6),30,[-346689, 10000, -34.6689]
(1, 1, 1, 1, 6),31,[-358876, 10000, -35.8876]
(1, 1, 1, 2, 2),0,[0, 10000, 0.0]
(1, 1, 1, 2, 2),1,[-173560, 10000, -17.356]
(1, 1, 1, 2, 2),2,[-175155, 10000, -17.5155]
(1, 1, 1, 2, 2),3,[-252345, 10000, -25.2345]
(1, 1, 1, 2, 2),4,[-175930, 10000, -17.593]
(1, 1, 1, 2, 2),5,[-251400, 10000, -25.14]
(1, 1, 1, 2, 2),6,[-250865, 10000, -25.0865]
(1, 1, 1, 2, 2),7,[-237990, 10000, -23.799]
(1, 1, 1, 2, 2),8,[-81505, 10000, -8.1505]
(1, 1, 1, 2, 2),9,[-225208, 10000, -22.5208]
(1, 1, 1, 2, 2),10,[-224578, 10000, -22.4578]
(1, 1, 1, 2, 2),11,[-268028, 10000, -26.8028]
(1, 1, 1, 2, 2),12,[-225851, 10000, -22.5851]
(1, 1, 1, 2, 2),13,[-266217, 10000, -26.6217]
(1, 1, 1, 2, 2),14,[-267512, 10000, -26.7512]
(1, 1, 1, 2, 2),15,[-264866, 10000, -26.4866]
(1, 1, 1, 2, 2),16,[-83380, 10000, -8.338]
(1, 1, 1, 2, 2),17,[-226706, 10000, -22.6706]
(1, 1, 1, 2, 2),18,[-224794, 10000, -22.4794]
(1, 1, 1, 2, 2),19,[-267756, 10000, -26.7756]
(1, 1, 1, 2, 2),20,[-224603, 10000, -22.4603]
(1, 1, 1, 2, 2),21,[-266788, 10000, -26.6788]
(1, 1, 1, 2, 2),22,[-269222, 10000, -26.9222]
(1, 1, 1, 2, 2),23,[-264582, 10000, -26.4582]
(1, 1, 1, 2, 2),24,[-50740, 10000, -5.074]
(1, 1, 1, 2, 2),25,[-195206, 10000, -19.5206]
(1, 1, 1, 2, 2),26,[-197173, 10000, -19.7173]
(1, 1, 1, 2, 2),27,[-248373, 10000, -24.8373]
(1, 1, 1, 2, 2),28,[-198398, 10000, -19.8398]
(1, 1, 1, 2, 2),29,[-250190, 10000, -25.019]
(1, 1, 1, 2, 2),30,[-250827, 10000, -25.0827]
(1, 1, 1, 2, 2),31,[-262352, 10000, -26.2352]
(1, 1, 1, 2, 3),0,[0, 10000, 0.0]
(1, 1, 1, 2, 3),1,[-123374, 10000, -12.3374]
(1, 1, 1, 2, 3),2,[-122602, 10000, -12.2602]
(1, 1, 1, 2, 3),3,[-116473, 10000, -11.6473]
(1, 1, 1, 2, 3),4,[-122750, 10000, -12.275]
(1, 1, 1, 2, 3),5,[-118450, 10000, -11.845]
(1, 1, 1, 2, 3),6,[-113236, 10000, -11.3236]
(1, 1, 1, 2, 3),7,[-117386, 10000, -11.7386]
(1, 1, 1, 2, 3),8,[66545, 10000, 6.6545]
(1, 1, 1, 2, 3),9,[-76399, 10000, -7.6399]
(1, 1, 1, 2, 3),10,[-74517, 10000, -7.4517]
(1, 1, 1, 2, 3),11,[-101551, 10000, -10.1551]
(1, 1, 1, 2, 3),12,[-74098, 10000, -7.4098]
(1, 1, 1, 2, 3),13,[-102810, 10000, -10.281]
(1, 1, 1, 2, 3),14,[-102969, 10000, -10.2969]
(1, 1, 1, 2, 3),15,[-107772, 10000, -10.7772]
(1, 1, 1, 2, 3),16,[67470, 10000, 6.747]
(1, 1, 1, 2, 3),17,[-77414, 10000, -7.7414]
(1, 1, 1, 2, 3),18,[-75889, 10000, -7.5889]
(1, 1, 1, 2, 3),19,[-115892, 10000, -11.5892]
(1, 1, 1, 2, 3),20,[-75480, 10000, -7.548]
(1, 1, 1, 2, 3),21,[-116314, 10000, -11.6314]
(1, 1, 1, 2, 3),22,[-116373, 10000, -11.6373]
(1, 1, 1, 2, 3),23,[-117704, 10000, -11.7704]
(1, 1, 1, 2, 3),24,[94150, 10000, 9.415]
(1, 1, 1, 2, 3),25,[-47663, 10000, -4.7663]
(1, 1, 1, 2, 3),26,[-47249, 10000, -4.7249]
(1, 1, 1, 2, 3),27,[-100782, 10000, -10.0782]
(1, 1, 1, 2, 3),28,[-48014, 10000, -4.8014]
(1, 1, 1, 2, 3),29,[-102714, 10000, -10.2714]
(1, 1, 1, 2, 3),30,[-98256, 10000, -9.8256]
(1, 1, 1, 2, 3),31,[-109860, 10000, -10.986]
(1, 1, 1, 2, 4),0,[0, 10000, 0.0]
(1, 1, 1, 2, 4),1,[-123620, 10000, -12.362]
(1, 1, 1, 2, 4),2,[-123516, 10000, -12.3516]
(1, 1, 1, 2, 4),3,[-113849, 10000, -11.3849]
(1, 1, 1, 2, 4),4,[-123922, 10000, -12.3922]
(1, 1, 1, 2, 4),5,[-117086, 10000, -11.7086]
(1, 1, 1, 2, 4),6,[-115952, 10000, -11.5952]
(1, 1, 1, 2, 4),7,[-115871, 10000, -11.5871]
(1, 1, 1, 2, 4),8,[65990, 10000, 6.599]
(1, 1, 1, 2, 4),9,[-75137, 10000, -7.5137]
(1, 1, 1, 2, 4),10,[-74658, 10000, -7.4658]
(1, 1, 1, 2, 4),11,[-100429, 10000, -10.0429]
(1, 1, 1, 2, 4),12,[-76689, 10000, -7.6689]
(1, 1, 1, 2, 4),13,[-103789, 10000, -10.3789]
(1, 1, 1, 2, 4),14,[-101510, 10000, -10.151]
(1, 1, 1, 2, 4),15,[-108738, 10000, -10.8738]
(1, 1, 1, 2, 4),16,[66795, 10000, 6.6795]
(1, 1, 1, 2, 4),17,[-75461, 10000, -7.5461]
(1, 1, 1, 2, 4),18,[-76210, 10000, -7.621]
(1, 1, 1, 2, 4),19,[-117290, 10000, -11.729]
(1, 1, 1, 2, 4),20,[-73868, 10000, -7.3868]
(1, 1, 1, 2, 4),21,[-119493, 10000, -11.9493]
(1, 1, 1, 2, 4),22,[-117473, 10000, -11.7473]
(1, 1, 1, 2, 4),23,[-118657, 10000, -11.8657]
(1, 1, 1, 2, 4),24,[96350, 10000, 9.635]
(1, 1, 1, 2, 4),25,[-47229, 10000, -4.7229]
(1, 1, 1, 2, 4),26,[-47626, 10000, -4.7626]
(1, 1, 1, 2, 4),27,[-100109, 10000, -10.0109]
(1, 1, 1, 2, 4),28,[-48439, 10000, -4.8439]
(1, 1, 1, 2, 4),29,[-100965, 10000, -10.0965]
(1, 1, 1, 2, 4),30,[-100846, 10000, -10.0846]
(1, 1, 1, 2, 4),31,[-109984, 10000, -10.9984]
(1, 1, 1, 2, 5),0,[0, 10000, 0.0]
(1, 1, 1, 2, 5),1,[-123644, 10000, -12.3644]
(1, 1, 1, 2, 5),2,[-123570, 10000, -12.357]
(1, 1, 1, 2, 5),3,[-146319, 10000, -14.6319]
(1, 1, 1, 2, 5),4,[-123504, 10000, -12.3504]
(1, 1, 1, 2, 5),5,[-145935, 10000, -14.5935]
(1, 1, 1, 2, 5),6,[-145331, 10000, -14.5331]
(1, 1, 1, 2, 5),7,[-131351, 10000, -13.1351]
(1, 1, 1, 2, 5),8,[67910, 10000, 6.791]
(1, 1, 1, 2, 5),9,[-77122, 10000, -7.7122]
(1, 1, 1, 2, 5),10,[-74885, 10000, -7.4885]
(1, 1, 1, 2, 5),11,[-115553, 10000, -11.5553]
(1, 1, 1, 2, 5),12,[-75656, 10000, -7.5656]
(1, 1, 1, 2, 5),13,[-116066, 10000, -11.6066]
(1, 1, 1, 2, 5),14,[-119468, 10000, -11.9468]
(1, 1, 1, 2, 5),15,[-116256, 10000, -11.6256]
(1, 1, 1, 2, 5),16,[66500, 10000, 6.65]
(1, 1, 1, 2, 5),17,[-74848, 10000, -7.4848]
(1, 1, 1, 2, 5),18,[-75432, 10000, -7.5432]
(1, 1, 1, 2, 5),19,[-114517, 10000, -11.4517]
(1, 1, 1, 2, 5),20,[-76795, 10000, -7.6795]
(1, 1, 1, 2, 5),21,[-117990, 10000, -11.799]
(1, 1, 1, 2, 5),22,[-118179, 10000, -11.8179]
(1, 1, 1, 2, 5),23,[-119598, 10000, -11.9598]
(1, 1, 1, 2, 5),24,[96235, 10000, 9.6235]
(1, 1, 1, 2, 5),25,[-47937, 10000, -4.7937]
(1, 1, 1, 2, 5),26,[-46739, 10000, -4.6739]
(1, 1, 1, 2, 5),27,[-102493, 10000, -10.2493]
(1, 1, 1, 2, 5),28,[-46806, 10000, -4.6806]
(1, 1, 1, 2, 5),29,[-100804, 10000, -10.0804]
(1, 1, 1, 2, 5),30,[-100402, 10000, -10.0402]
(1, 1, 1, 2, 5),31,[-109730, 10000, -10.973]
(1, 1, 1, 2, 6),0,[0, 10000, 0.0]
(1, 1, 1, 2, 6),1,[-123330, 10000, -12.333]
(1, 1, 1, 2, 6),2,[-123432, 10000, -12.3432]
(1, 1, 1, 2, 6),3,[-148034, 10000, -14.8034]
(1, 1, 1, 2, 6),4,[-123464, 10000, -12.3464]
(1, 1, 1, 2, 6),5,[-145358, 10000, -14.5358]
(1, 1, 1, 2, 6),6,[-147012, 10000, -14.7012]
(1, 1, 1, 2, 6),7,[-131327, 10000, -13.1327]
(1, 1, 1, 2, 6),8,[66605, 10000, 6.6605]
(1, 1, 1, 2, 6),9,[-73290, 10000, -7.329]
(1, 1, 1, 2, 6),10,[-76399, 10000, -7.6399]
(1, 1, 1, 2, 6),11,[-116523, 10000, -11.6523]
(1, 1, 1, 2, 6),12,[-74563, 10000, -7.4563]
(1, 1, 1, 2, 6),13,[-116631, 10000, -11.6631]
(1, 1, 1, 2, 6),14,[-117101, 10000, -11.7101]
(1, 1, 1, 2, 6),15,[-113137, 10000, -11.3137]
(1, 1, 1, 2, 6),16,[67990, 10000, 6.799]
(1, 1, 1, 2, 6),17,[-75738, 10000, -7.5738]
(1, 1, 1, 2, 6),18,[-74711, 10000, -7.4711]
(1, 1, 1, 2, 6),19,[-117320, 10000, -11.732]
(1, 1, 1, 2, 6),20,[-75338, 10000, -7.5338]
(1, 1, 1, 2, 6),21,[-117593, 10000, -11.7593]
(1, 1, 1, 2, 6),22,[-118897, 10000, -11.8897]
(1, 1, 1, 2, 6),23,[-114451, 10000, -11.4451]
(1, 1, 1, 2, 6),24,[95815, 10000, 9.5815]
(1, 1, 1, 2, 6),25,[-49764, 10000, -4.9764]
(1, 1, 1, 2, 6),26,[-47483, 10000, -4.7483]
(1, 1, 1, 2, 6),27,[-100357, 10000, -10.0357]
(1, 1, 1, 2, 6),28,[-46627, 10000, -4.6627]
(1, 1, 1, 2, 6),29,[-100721, 10000, -10.0721]
(1, 1, 1, 2, 6),30,[-102125, 10000, -10.2125]
(1, 1, 1, 2, 6),31,[-108527, 10000, -10.8527]
(1, 1, 1, 3, 3),0,[0, 10000, 0.0]
(1, 1, 1, 3, 3),1,[-173490, 10000, -17.349]
(1, 1, 1, 3, 3),2,[-173420, 10000, -17.342]
(1, 1, 1, 3, 3),3,[-251790, 10000, -25.179]
(1, 1, 1, 3, 3),4,[-173310, 10000, -17.331]
(1, 1, 1, 3, 3),5,[-251750, 10000, -25.175]
(1, 1, 1, 3, 3),6,[-253360, 10000, -25.336]
(1, 1, 1, 3, 3),7,[-237000, 10000, -23.7]
(1, 1, 1, 3, 3),8,[-82395, 10000, -8.2395]
(1, 1, 1, 3, 3),9,[-225279, 10000, -22.5279]
(1, 1, 1, 3, 3),10,[-224581, 10000, -22.4581]
(1, 1, 1, 3, 3),11,[-252626, 10000, -25.2626]
(1, 1, 1, 3, 3),12,[-227228, 10000, -22.7228]
(1, 1, 1, 3, 3),13,[-250861, 10000, -25.0861]
(1, 1, 1, 3, 3),14,[-254084, 10000, -25.4084]
(1, 1, 1, 3, 3),15,[-255611, 10000, -25.5611]
(1, 1, 1, 3, 3),16,[-82910, 10000, -8.291]
(1, 1, 1, 3, 3),17,[-226042, 10000, -22.6042]
(1, 1, 1, 3, 3),18,[-226516, 10000, -22.6516]
(1, 1, 1, 3, 3),19,[-252040, 10000, -25.204]
(1, 1, 1, 3, 3),20,[-225765, 10000, -22.5765]
(1, 1, 1, 3, 3),21,[-252789, 10000, -25.2789]
(1, 1, 1, 3, 3),22,[-250397, 10000, -25.0397]
(1, 1, 1, 3, 3),23,[-256322, 10000, -25.6322]
(1, 1, 1, 3, 3),24,[-52175, 10000, -5.2175]
(1, 1, 1, 3, 3),25,[-197601, 10000, -19.7601]
(1, 1, 1, 3, 3),26,[-196441, 10000, -19.6441]
(1, 1, 1, 3, 3),27,[-250683, 10000, -25.0683]
(1, 1, 1, 3, 3),28,[-195172, 10000, -19.5172]
(1, 1, 1, 3, 3),29,[-250714, 10000, -25.0714]
(1, 1, 1, 3, 3),30,[-248926, 10000, -24.8926]
(1, 1, 1, 3, 3),31,[-259933, 10000, -25.9933]
(1, 1, 1, 3, 4),0,[0, 10000, 0.0]
(1, 1, 1, 3, 4),1,[-123880, 10000, -12.388]
(1, 1, 1, 3, 4),2,[-122506, 10000, -12.2506]
(1, 1, 1, 3, 4),3,[-86936, 10000, -8.6936]
(1, 1, 1, 3, 4),4,[-122790, 10000, -12.279]
(1, 1, 1, 3, 4),5,[-87643, 10000, -8.7643]
(1, 1, 1, 3, 4),6,[-87425, 10000, -8.7425]
(1, 1, 1, 3, 4),7,[-102045, 10000, -10.2045]
(1, 1, 1, 3, 4),8,[66115, 10000, 6.6115]
(1, 1, 1, 3, 4),9,[-74188, 10000, -7.4188]
(1, 1, 1, 3, 4),10,[-76581, 10000, -7.6581]
(1, 1, 1, 3, 4),11,[-99677, 10000, -9.9677]
(1, 1, 1, 3, 4),12,[-76988, 10000, -7.6988]
(1, 1, 1, 3, 4),13,[-101058, 10000, -10.1058]
(1, 1, 1, 3, 4),14,[-99852, 10000, -9.9852]
(1, 1, 1, 3, 4),15,[-105486, 10000, -10.5486]
(1, 1, 1, 3, 4),16,[66855, 10000, 6.6855]
(1, 1, 1, 3, 4),17,[-73675, 10000, -7.3675]
(1, 1, 1, 3, 4),18,[-76195, 10000, -7.6195]
(1, 1, 1, 3, 4),19,[-104589, 10000, -10.4589]
(1, 1, 1, 3, 4),20,[-77217, 10000, -7.7217]
(1, 1, 1, 3, 4),21,[-103897, 10000, -10.3897]
(1, 1, 1, 3, 4),22,[-102876, 10000, -10.2876]
(1, 1, 1, 3, 4),23,[-105678, 10000, -10.5678]
(1, 1, 1, 3, 4),24,[95160, 10000, 9.516]
(1, 1, 1, 3, 4),25,[-47750, 10000, -4.775]
(1, 1, 1, 3, 4),26,[-48367, 10000, -4.8367]
(1, 1, 1, 3, 4),27,[-99183, 10000, -9.9183]
(1, 1, 1, 3, 4),28,[-46004, 10000, -4.6004]
(1, 1, 1, 3, 4),29,[-98479, 10000, -9.8479]
(1, 1, 1, 3, 4),30,[-100910, 10000, -10.091]
(1, 1, 1, 3, 4),31,[-109988, 10000, -10.9988]
(1, 1, 1, 3, 5),0,[0, 10000, 0.0]
(1, 1, 1, 3, 5),1,[-123020, 10000, -12.302]
(1, 1, 1, 3, 5),2,[-122588, 10000, -12.2588]
(1, 1, 1, 3, 5),3,[-114042, 10000, -11.4042]
(1, 1, 1, 3, 5),4,[-123752, 10000, -12.3752]
(1, 1, 1, 3, 5),5,[-116611, 10000, -11.6611]
(1, 1, 1, 3, 5),6,[-115955, 10000, -11.5955]
(1, 1, 1, 3, 5),7,[-116655, 10000, -11.6655]
(1, 1, 1, 3, 5),8,[66600, 10000, 6.66]
(1, 1, 1, 3, 5),9,[-74887, 10000, -7.4887]
(1, 1, 1, 3, 5),10,[-74630, 10000, -7.463]
(1, 1, 1, 3, 5),11,[-119097, 10000, -11.9097]
(1, 1, 1, 3, 5),12,[-75118, 10000, -7.5118]
